year,planning_area_clean,subzone_clean,model,forecast_children_18m_to_6,bto_units_effective,bto_demand_addition,forecast_demand_children,num_centres,estimated_capacity,shortfall_children,additional_centres_needed,priority_score,priority_rank
2026,ROCHOR,ROCHOR CANAL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,ROCHOR,SELEGIE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,SELETAR,PULAU PUNGGOL BARAT,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,SELETAR,PULAU PUNGGOL TIMOR,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,SELETAR,SELETAR AEROSPACE PARK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,SEMBAWANG,SENOKO NORTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,SEMBAWANG,SENOKO SOUTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,SEMBAWANG,THE WHARVES,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,SENGKANG,LORONG HALUS NORTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,SENGKANG,SENGKANG WEST,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,SIMPANG,PULAU SELETAR,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,SIMPANG,SIMPANG NORTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,SIMPANG,SIMPANG SOUTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,SIMPANG,TANJONG IRAU,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,SINGAPORE RIVER,BOAT QUAY,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,SINGAPORE RIVER,CLARKE QUAY,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,SOUTHERN ISLANDS,SOUTHERN GROUP,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,STRAITS VIEW,STRAITS VIEW,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,SUNGEI KADUT,GALI BATU,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,SUNGEI KADUT,KRANJI,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,SUNGEI KADUT,PANG SUA,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,SUNGEI KADUT,RESERVOIR VIEW,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,TENGAH,BRICKLAND,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,TENGAH,FOREST HILL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,TENGAH,TENGAH INDUSTRIAL ESTATE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,TUAS,TENGEH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,TUAS,TUAS BAY,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,TUAS,TUAS NORTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,TUAS,TUAS PROMENADE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,TUAS,TUAS VIEW,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,TUAS,TUAS VIEW EXTENSION,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,WESTERN ISLANDS,JURONG ISLAND AND BUKOM,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,WESTERN ISLANDS,SEMAKAU,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,WESTERN ISLANDS,SUDONG,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,WESTERN WATER CATCHMENT,BAHAR,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,119
2026,BOON LAY,LIU FANG,XGBoost,1.1381860971450806,0.0,0.0,1.1381860971450806,0.0,0.0,1.1381860971450806,1,1001.1381860971451,120
2026,BOON LAY,SAMULUN,XGBoost,1.1381860971450806,0.0,0.0,1.1381860971450806,0.0,0.0,1.1381860971450806,1,1001.1381860971451,120
2026,BOON LAY,SHIPYARD,XGBoost,1.1381860971450806,0.0,0.0,1.1381860971450806,0.0,0.0,1.1381860971450806,1,1001.1381860971451,120
2026,BOON LAY,TUKANG,XGBoost,1.1381860971450806,0.0,0.0,1.1381860971450806,0.0,0.0,1.1381860971450806,1,1001.1381860971451,120
2026,BUKIT MERAH,CITY TERMINALS,XGBoost,1.1381860971450806,0.0,0.0,1.1381860971450806,0.0,0.0,1.1381860971450806,1,1001.1381860971451,120
2026,WOODLANDS,SENOKO WEST,XGBoost,0.1264697015285492,0.0,0.0,0.1264697015285492,0.0,0.0,0.1264697015285492,1,1000.1264697015285,121
2026,TENGAH,PARK,XGBoost,790.6735229492188,1501.0,180.12,790.6735229492188,5.0,800.0,0.0,0,360.24,122
2026,WOODLANDS,WOODGROVE,XGBoost,1213.2314453125,513.3333333333334,61.599999999999994,1213.2314453125,13.0,1300.0,0.0,0,123.19999999999999,123
2026,HOUGANG,TAI SENG,XGBoost,581.99560546875,379.6666666666667,45.56,581.99560546875,8.0,800.0,0.0,0,91.12,124
2026,KALLANG,BENDEMEER,XGBoost,1674.7816162109375,342.33333333333337,41.08,1674.7816162109375,17.0,1800.0,0.0,0,82.16,125
2026,TOA PAYOH,KIM KEAT,XGBoost,494.5197448730469,236.0,28.319999999999997,494.5197448730469,5.0,500.0,0.0,0,56.63999999999999,126
2026,BISHAN,BISHAN EAST,XGBoost,992.153564453125,157.33333333333334,18.88,992.153564453125,11.0,1100.0,0.0,0,37.76,127
2026,GEYLANG,ALJUNIED,XGBoost,1891.2451171875,140.33333333333334,16.84,1891.2451171875,20.0,2000.0,0.0,0,33.68,128
2026,ANG MO KIO,SHANGRI LA,XGBoost,776.6061401367188,126.66666666666667,15.200000000000001,776.6061401367188,8.0,800.0,0.0,0,30.400000000000002,129
2026,ANG MO KIO,ANG MO KIO TOWN CENTRE,XGBoost,156.21470642089844,0.0,0.0,156.21470642089844,3.0,300.0,0.0,0,0.0,130
2026,ANG MO KIO,KEBUN BAHRU,XGBoost,615.7265014648438,0.0,0.0,615.7265014648438,9.0,900.0,0.0,0,0.0,130
2026,ANG MO KIO,SEMBAWANG HILLS,XGBoost,288.8803405761719,0.0,0.0,288.8803405761719,3.0,300.0,0.0,0,0.0,130
2026,ANG MO KIO,TAGORE,XGBoost,253.10951232910156,0.0,0.0,253.10951232910156,4.0,400.0,0.0,0,0.0,130
2026,ANG MO KIO,YIO CHU KANG,XGBoost,0.0,0.0,0.0,0.0,5.0,500.0,0.0,0,0.0,130
2026,ANG MO KIO,YIO CHU KANG EAST,XGBoost,156.21470642089844,0.0,0.0,156.21470642089844,6.0,600.0,0.0,0,0.0,130
2026,ANG MO KIO,YIO CHU KANG NORTH,XGBoost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,130
2026,BEDOK,BEDOK NORTH,XGBoost,2647.624755859375,0.0,0.0,2647.624755859375,27.0,2700.0,0.0,0,0.0,130
2026,BEDOK,FRANKEL,XGBoost,1716.3419189453125,0.0,0.0,1716.3419189453125,24.0,2400.0,0.0,0,0.0,130
2026,BEDOK,KEMBANGAN,XGBoost,1200.9854736328125,0.0,0.0,1200.9854736328125,13.0,1300.0,0.0,0,0.0,130
2026,BISHAN,MARYMOUNT,XGBoost,1192.9342041015625,0.0,0.0,1192.9342041015625,12.0,1200.0,0.0,0,0.0,130
2026,BUKIT BATOK,BUKIT BATOK EAST,XGBoost,323.8924560546875,0.0,0.0,323.8924560546875,4.0,400.0,0.0,0,0.0,130
2026,BUKIT BATOK,BUKIT BATOK SOUTH,XGBoost,606.2394409179688,0.0,0.0,606.2394409179688,7.0,700.0,0.0,0,0.0,130
2026,BUKIT BATOK,GOMBAK,XGBoost,298.14459228515625,0.0,0.0,298.14459228515625,4.0,400.0,0.0,0,0.0,130
2026,BUKIT BATOK,HILLVIEW,XGBoost,593.5469360351562,0.0,0.0,593.5469360351562,10.0,1000.0,0.0,0,0.0,130
2026,BUKIT MERAH,ALEXANDRA HILL,XGBoost,516.2800903320312,0.0,0.0,516.2800903320312,9.0,900.0,0.0,0,0.0,130
2026,BUKIT MERAH,ALEXANDRA NORTH,XGBoost,190.9115753173828,0.0,0.0,190.9115753173828,3.0,300.0,0.0,0,0.0,130
2026,BUKIT MERAH,BUKIT HO SWEE,XGBoost,415.53741455078125,0.0,0.0,415.53741455078125,5.0,500.0,0.0,0,0.0,130
2026,BUKIT MERAH,BUKIT MERAH,XGBoost,2.8795855045318604,0.0,0.0,2.8795855045318604,1.0,100.0,0.0,0,0.0,130
2026,BUKIT MERAH,DEPOT ROAD,XGBoost,298.14459228515625,0.0,0.0,298.14459228515625,4.0,400.0,0.0,0,0.0,130
2026,BUKIT MERAH,SINGAPORE GENERAL HOSPITAL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,130
2026,BUKIT PANJANG,DAIRY FARM,XGBoost,365.642822265625,0.0,0.0,365.642822265625,4.0,400.0,0.0,0,0.0,130
2026,BUKIT PANJANG,NATURE RESERVE,XGBoost,178.614990234375,0.0,0.0,178.614990234375,5.0,500.0,0.0,0,0.0,130
2026,BUKIT TIMAH,ANAK BUKIT,XGBoost,1196.1868896484375,0.0,0.0,1196.1868896484375,15.0,1500.0,0.0,0,0.0,130
2026,BUKIT TIMAH,CORONATION ROAD,XGBoost,516.519775390625,0.0,0.0,516.519775390625,7.0,700.0,0.0,0,0.0,130
2026,BUKIT TIMAH,HILLCREST,XGBoost,592.4805297851562,0.0,0.0,592.4805297851562,7.0,700.0,0.0,0,0.0,130
2026,BUKIT TIMAH,SWISS CLUB,XGBoost,363.65460205078125,0.0,0.0,363.65460205078125,4.0,400.0,0.0,0,0.0,130
2026,CHANGI,CHANGI AIRPORT,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,2.0,200.0,0.0,0,0.0,130
2026,CHOA CHU KANG,CHOA CHU KANG CENTRAL,XGBoost,862.391357421875,0.0,0.0,862.391357421875,10.0,1000.0,0.0,0,0.0,130
2026,CHOA CHU KANG,CHOA CHU KANG NORTH,XGBoost,912.8947143554688,0.0,0.0,912.8947143554688,10.0,1000.0,0.0,0,0.0,130
2026,CHOA CHU KANG,TECK WHYE,XGBoost,829.81298828125,0.0,0.0,829.81298828125,12.0,1200.0,0.0,0,0.0,130
2026,CLEMENTI,CLEMENTI CENTRAL,XGBoost,536.1245727539062,0.0,0.0,536.1245727539062,6.0,600.0,0.0,0,0.0,130
2026,CLEMENTI,CLEMENTI WEST,XGBoost,390.4976806640625,0.0,0.0,390.4976806640625,4.0,400.0,0.0,0,0.0,130
2026,CLEMENTI,CLEMENTI WOODS,XGBoost,938.2496948242188,0.0,0.0,938.2496948242188,10.0,1000.0,0.0,0,0.0,130
2026,CLEMENTI,TOH TUCK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,3.0,300.0,0.0,0,0.0,130
2026,DOWNTOWN CORE,CITY HALL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,130
2026,GEYLANG,KALLANG WAY,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,3.0,300.0,0.0,0,0.0,130
2026,GEYLANG,KAMPONG UBI,XGBoost,777.8303833007812,0.0,0.0,777.8303833007812,8.0,800.0,0.0,0,0.0,130
2026,HOUGANG,HOUGANG CENTRAL,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688,2.0,200.0,0.0,0,0.0,130
2026,HOUGANG,KOVAN,XGBoost,1202.260986328125,0.0,0.0,1202.260986328125,13.0,1300.0,0.0,0,0.0,130
2026,HOUGANG,LORONG AH SOO,XGBoost,965.5159912109375,0.0,0.0,965.5159912109375,17.0,1700.0,0.0,0,0.0,130
2026,JURONG EAST,INTERNATIONAL BUSINESS PARK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,6.0,600.0,0.0,0,0.0,130
2026,JURONG EAST,JURONG GATEWAY,XGBoost,4.814105987548828,0.0,0.0,4.814105987548828,6.0,600.0,0.0,0,0.0,130
2026,JURONG EAST,TOH GUAN,XGBoost,445.1681213378906,0.0,0.0,445.1681213378906,8.0,800.0,0.0,0,0.0,130
2026,JURONG EAST,YUHUA EAST,XGBoost,622.9327392578125,0.0,0.0,622.9327392578125,9.0,900.0,0.0,0,0.0,130
2026,JURONG WEST,HONG KAH,XGBoost,1658.1683349609375,0.0,0.0,1658.1683349609375,19.0,2000.0,0.0,0,0.0,130
2026,JURONG WEST,JURONG WEST CENTRAL,XGBoost,2061.93212890625,0.0,0.0,2061.93212890625,21.0,2100.0,0.0,0,0.0,130
2026,JURONG WEST,KIAN TECK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,130
2026,JURONG WEST,WENYA,XGBoost,377.64190673828125,0.0,0.0,377.64190673828125,4.0,400.0,0.0,0,0.0,130
2026,KALLANG,GEYLANG BAHRU,XGBoost,220.29867553710938,0.0,0.0,220.29867553710938,3.0,300.0,0.0,0,0.0,130
2026,KALLANG,KALLANG BAHRU,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,8.0,800.0,0.0,0,0.0,130
2026,KALLANG,KAMPONG JAVA,XGBoost,360.2945861816406,0.0,0.0,360.2945861816406,5.0,500.0,0.0,0,0.0,130
2026,MANDAI,MANDAI EAST,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,130
2026,MANDAI,MANDAI ESTATE,XGBoost,87.24486541748047,0.0,0.0,87.24486541748047,2.0,200.0,0.0,0,0.0,130
2026,MARINE PARADE,KATONG,XGBoost,438.2981872558594,0.0,0.0,438.2981872558594,15.0,1500.0,0.0,0,0.0,130
2026,MARINE PARADE,MOUNTBATTEN,XGBoost,520.20361328125,0.0,0.0,520.20361328125,11.0,1100.0,0.0,0,0.0,130
2026,MUSEUM,DHOBY GHAUT,XGBoost,12.849989891052246,0.0,0.0,12.849989891052246,1.0,100.0,0.0,0,0.0,130
2026,NEWTON,GOODWOOD PARK,XGBoost,130.45054626464844,0.0,0.0,130.45054626464844,2.0,200.0,0.0,0,0.0,130
2026,NEWTON,ISTANA NEGARA,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,130
2026,NEWTON,NEWTON CIRCUS,XGBoost,3.7897214889526367,0.0,0.0,3.7897214889526367,1.0,100.0,0.0,0,0.0,130
2026,NOVENA,DUNEARN,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688,2.0,200.0,0.0,0,0.0,130
2026,NOVENA,MOULMEIN,XGBoost,862.391357421875,0.0,0.0,862.391357421875,11.0,1100.0,0.0,0,0.0,130
2026,ORCHARD,BOULEVARD,XGBoost,4.814105987548828,0.0,0.0,4.814105987548828,3.0,300.0,0.0,0,0.0,130
2026,OUTRAM,PEARLS HILL,XGBoost,134.9026641845703,0.0,0.0,134.9026641845703,2.0,200.0,0.0,0,0.0,130
2026,PASIR RIS,LOYANG WEST,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,130
2026,PASIR RIS,PASIR RIS PARK,XGBoost,454.00726318359375,0.0,0.0,454.00726318359375,8.0,800.0,0.0,0,0.0,130
2026,PASIR RIS,PASIR RIS WEST,XGBoost,1266.9765625,0.0,0.0,1266.9765625,17.0,1700.0,0.0,0,0.0,130
2026,QUEENSTOWN,HOLLAND DRIVE,XGBoost,302.3561706542969,0.0,0.0,302.3561706542969,4.0,400.0,0.0,0,0.0,130
2026,QUEENSTOWN,KENT RIDGE,XGBoost,132.6411590576172,0.0,0.0,132.6411590576172,2.0,200.0,0.0,0,0.0,130
2026,QUEENSTOWN,MARGARET DRIVE,XGBoost,1141.9683837890625,0.0,0.0,1141.9683837890625,12.0,1200.0,0.0,0,0.0,130
2026,QUEENSTOWN,MEI CHIN,XGBoost,477.0456848144531,0.0,0.0,477.0456848144531,5.0,500.0,0.0,0,0.0,130
2026,QUEENSTOWN,NATIONAL UNIVERSITY OF SPORE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,130
2026,QUEENSTOWN,ONE NORTH,XGBoost,103.82707977294922,0.0,0.0,103.82707977294922,8.0,800.0,0.0,0,0.0,130
2026,QUEENSTOWN,PASIR PANJANG 1,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688,5.0,500.0,0.0,0,0.0,130
2026,QUEENSTOWN,PASIR PANJANG 2,XGBoost,122.8750991821289,0.0,0.0,122.8750991821289,8.0,800.0,0.0,0,0.0,130
2026,QUEENSTOWN,QUEENSWAY,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,130
2026,QUEENSTOWN,SINGAPORE POLYTECHNIC,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,130
2026,RIVER VALLEY,LEONIE HILL,XGBoost,178.614990234375,0.0,0.0,178.614990234375,3.0,300.0,0.0,0,0.0,130
2026,RIVER VALLEY,OXLEY,XGBoost,78.9868392944336,0.0,0.0,78.9868392944336,4.0,400.0,0.0,0,0.0,130
2026,ROCHOR,BENCOOLEN,XGBoost,3.119231700897217,0.0,0.0,3.119231700897217,1.0,100.0,0.0,0,0.0,130
2026,ROCHOR,FARRER PARK,XGBoost,94.4735336303711,0.0,0.0,94.4735336303711,1.0,100.0,0.0,0,0.0,130
2026,ROCHOR,LITTLE INDIA,XGBoost,78.9868392944336,0.0,0.0,78.9868392944336,1.0,100.0,0.0,0,0.0,130
2026,ROCHOR,MACKENZIE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,130
2026,ROCHOR,MOUNT EMILY,XGBoost,122.8750991821289,0.0,0.0,122.8750991821289,2.0,200.0,0.0,0,0.0,130
2026,ROCHOR,VICTORIA,XGBoost,33.15884780883789,0.0,0.0,33.15884780883789,2.0,200.0,0.0,0,0.0,130
2026,SELETAR,SELETAR,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,130
2026,SEMBAWANG,ADMIRALTY,XGBoost,545.4575805664062,0.0,0.0,545.4575805664062,10.0,1000.0,0.0,0,0.0,130
2026,SEMBAWANG,SEMBAWANG CENTRAL,XGBoost,1656.482421875,0.0,0.0,1656.482421875,19.0,1900.0,0.0,0,0.0,130
2026,SERANGOON,LORONG CHUAN,XGBoost,340.5770263671875,0.0,0.0,340.5770263671875,6.0,600.0,0.0,0,0.0,130
2026,SERANGOON,SELETAR HILLS,XGBoost,520.20361328125,0.0,0.0,520.20361328125,8.0,800.0,0.0,0,0.0,130
2026,SERANGOON,SERANGOON CENTRAL,XGBoost,668.53173828125,0.0,0.0,668.53173828125,8.0,800.0,0.0,0,0.0,130
2026,SERANGOON,SERANGOON GARDEN,XGBoost,1281.0399169921875,0.0,0.0,1281.0399169921875,15.0,1500.0,0.0,0,0.0,130
2026,SERANGOON,SERANGOON NORTH,XGBoost,563.87646484375,0.0,0.0,563.87646484375,8.0,800.0,0.0,0,0.0,130
2026,SERANGOON,SERANGOON NORTH IND ESTATE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,3.0,300.0,0.0,0,0.0,130
2026,SINGAPORE RIVER,ROBERTSON QUAY,XGBoost,324.1321105957031,0.0,0.0,324.1321105957031,4.0,400.0,0.0,0,0.0,130
2026,TAMPINES,SIMEI,XGBoost,1239.0626220703125,0.0,0.0,1239.0626220703125,15.0,1500.0,0.0,0,0.0,130
2026,TAMPINES,TAMPINES EAST,XGBoost,5285.89111328125,0.0,0.0,5285.89111328125,53.0,5400.0,0.0,0,0.0,130
2026,TAMPINES,XILIN,XGBoost,70.35199737548828,0.0,0.0,70.35199737548828,8.0,800.0,0.0,0,0.0,130
2026,TANGLIN,RIDOUT,XGBoost,103.82707977294922,0.0,0.0,103.82707977294922,4.0,400.0,0.0,0,0.0,130
2026,TOA PAYOH,BRADDELL,XGBoost,379.818359375,0.0,0.0,379.818359375,4.0,400.0,0.0,0,0.0,130
2026,TOA PAYOH,JOO SENG,XGBoost,340.5770263671875,0.0,0.0,340.5770263671875,8.0,800.0,0.0,0,0.0,130
2026,TOA PAYOH,LORONG 8 TOA PAYOH,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688,3.0,300.0,0.0,0,0.0,130
2026,TOA PAYOH,PEI CHUN,XGBoost,236.2665252685547,0.0,0.0,236.2665252685547,3.0,300.0,0.0,0,0.0,130
2026,TOA PAYOH,TOA PAYOH CENTRAL,XGBoost,1051.6121826171875,0.0,0.0,1051.6121826171875,12.0,1200.0,0.0,0,0.0,130
2026,TOA PAYOH,WOODLEIGH,XGBoost,156.75906372070312,0.0,0.0,156.75906372070312,3.0,300.0,0.0,0,0.0,130
2026,WESTERN WATER CATCHMENT,CLEANTECH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,130
2026,WESTERN WATER CATCHMENT,MURAI,XGBoost,9.77236557006836,0.0,0.0,9.77236557006836,1.0,100.0,0.0,0,0.0,130
2026,WOODLANDS,GREENWOOD PARK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,130
2026,WOODLANDS,MIDVIEW,XGBoost,1457.216796875,0.0,0.0,1457.216796875,16.0,1600.0,0.0,0,0.0,130
2026,WOODLANDS,WOODLANDS REGIONAL CENTRE,XGBoost,6.6596360206604,0.0,0.0,6.6596360206604,3.0,400.0,0.0,0,0.0,130
2026,YISHUN,NORTHLAND,XGBoost,917.3289184570312,0.0,0.0,917.3289184570312,16.0,1600.0,0.0,0,0.0,130
2026,YISHUN,SPRINGLEAF,XGBoost,161.19317626953125,0.0,0.0,161.19317626953125,2.0,200.0,0.0,0,0.0,130
2026,YISHUN,YISHUN CENTRAL,XGBoost,109.28887939453125,0.0,0.0,109.28887939453125,6.0,600.0,0.0,0,0.0,130
2027,TAMPINES,TAMPINES NORTH,XGBoost,5098.3896484375,0.0,0.0,5098.3896484375,10.0,1000.0,4098.3896484375,41,45098.3896484375,1
2027,PUNGGOL,MATILDA,XGBoost,3590.290283203125,0.0,0.0,3590.290283203125,14.0,1400.0,2190.290283203125,22,24190.290283203125,2
2027,YISHUN,YISHUN EAST,XGBoost,4797.37255859375,613.0,73.56,4797.37255859375,26.0,2700.0,2097.37255859375,21,23244.49255859375,3
2027,BUKIT BATOK,BRICKWORKS,XGBoost,3338.765380859375,377.0,45.239999999999995,3338.765380859375,12.0,1300.0,2038.765380859375,21,23129.245380859375,4
2027,SENGKANG,FERNVALE,XGBoost,4413.01513671875,0.0,0.0,4413.01513671875,23.0,2400.0,2013.01513671875,21,23013.01513671875,5
2027,TENGAH,PLANTATION,XGBoost,2411.8017578125,574.3333333333334,68.92,2411.8017578125,5.0,500.0,1911.8017578125,20,22049.6417578125,6
2027,PUNGGOL,NORTHSHORE,XGBoost,3524.62353515625,393.0,47.16,3524.62353515625,17.0,1700.0,1824.62353515625,19,20918.94353515625,7
2027,CHOA CHU KANG,KEAT HONG,XGBoost,2540.655517578125,329.0,39.48,2540.655517578125,12.0,1200.0,1340.655517578125,14,15419.615517578124,8
2027,PUNGGOL,WATERWAY EAST,XGBoost,3574.154541015625,0.0,0.0,3574.154541015625,22.0,2200.0,1374.154541015625,14,15374.154541015625,9
2027,TOA PAYOH,BIDADARI,XGBoost,1890.8448486328125,700.3333333333334,84.04,1890.8448486328125,6.0,600.0,1290.8448486328125,13,14458.924848632812,10
2027,TENGAH,GARDEN,XGBoost,1742.7960205078125,787.0,94.44,1742.7960205078125,5.0,500.0,1242.7960205078125,13,14431.676020507812,11
2027,TAMPINES,TAMPINES WEST,XGBoost,4917.19482421875,1326.3333333333333,159.16,4917.19482421875,38.0,3800.0,1117.19482421875,12,13435.51482421875,12
2027,SENGKANG,ANCHORVALE,XGBoost,3072.751220703125,0.0,0.0,3072.751220703125,19.0,1900.0,1172.751220703125,12,13172.751220703125,13
2027,SEMBAWANG,SEMBAWANG EAST,XGBoost,2066.794677734375,0.0,0.0,2066.794677734375,9.0,1000.0,1066.794677734375,11,12066.794677734375,14
2027,WOODLANDS,WOODLANDS WEST,XGBoost,1805.26953125,0.0,0.0,1805.26953125,8.0,800.0,1005.26953125,11,12005.26953125,15
2027,YISHUN,LOWER SELETAR,XGBoost,1508.49853515625,0.0,0.0,1508.49853515625,6.0,600.0,908.49853515625,10,10908.49853515625,16
2027,WOODLANDS,WOODLANDS SOUTH,XGBoost,1968.7894287109375,116.33333333333333,13.959999999999999,1968.7894287109375,10.0,1100.0,868.7894287109375,9,9896.709428710938,17
2027,JURONG WEST,BOON LAY PLACE,XGBoost,1405.6142578125,0.0,0.0,1405.6142578125,6.0,600.0,805.6142578125,9,9805.6142578125,18
2027,HOUGANG,TRAFALGAR,XGBoost,1913.9151611328125,0.0,0.0,1913.9151611328125,12.0,1200.0,713.9151611328125,8,8713.915161132812,19
2027,HOUGANG,KANGKAR,XGBoost,1571.753173828125,0.0,0.0,1571.753173828125,9.0,900.0,671.753173828125,7,7671.753173828125,20
2027,BUKIT PANJANG,SENJA,XGBoost,1316.03125,0.0,0.0,1316.03125,7.0,700.0,616.03125,7,7616.03125,21
