postal_code_clean,lat,lon
520942,1.34977339661508,103.940622244099
142059,1.29318965357037,103.811252591644
520858,1.3542933216388,103.937594965945
521867,1.35570643617712,103.933753485939
521868,1.35544681770999,103.932544278099
520878,1.35221187065647,103.931382253216
520725,1.35698450686671,103.935334502197
529540,1.35270160272274,103.942903567808
550226,1.35682205241845,103.870855820949
150003,1.28713356011406,103.807000524353
142030,1.29844263703974,103.804187173847
510650,1.37872763434432,103.938075328762
790401,1.3901021265985,103.870984520752
530999,1.38456386449101,103.879946263431
533987,1.37932814617762,103.877789199364
530125,1.35240984227777,103.886491570367
824105,1.39717530594813,103.905229595049
760737,1.42897509455019,103.832444558449
760671,1.4191911631409,103.841581271297
760646,1.42211202762471,103.837491394098
760723,1.4259620249781,103.829779474265
690244,1.36124936782177,103.728967966545
520473,1.35934963172793,103.953269398068
533470,1.37846690134357,103.900804189301
530508,1.37169361288918,103.887728568475
533475,1.3752181870956,103.899995256616
460519,1.33087614142097,103.928059854349
600308,1.3472950403719,103.734573253838
640465,1.35012595711313,103.723209579571
640490,1.34958659802717,103.727240365566
640515,1.3463037462855,103.720626370021
640750,1.34793710953534,103.699191895958
792469,1.39585256390138,103.877684905205
790443,1.39172886962901,103.874073895273
794436,1.3921787440658,103.876627568951
530328,1.36874824600499,103.896534515412
460184,1.32609462565376,103.941385900786
460108,1.3327400821369,103.936223521869
121462,1.31156052663147,103.765726537609
120445,1.31335932628171,103.763902569669
120330,1.31374471195404,103.767781828711
121420,1.30979102116855,103.768657661297
540351,1.39332786581517,103.886617625113
541303,1.38707885236737,103.890776484596
541330,1.39662723290185,103.889865436797
542292,1.39539857873123,103.898745037787
541206,1.38648068232058,103.896739891401
542298,1.39552167463018,103.902214028744
541290,1.3960787618403,103.896727615807
541262,1.39554139723917,103.894940558522
550141,1.36859420920975,103.874523249204
821271,1.40374539652235,103.900318867807
822308,1.40773087091359,103.89953843806
820222,1.40111268213054,103.894269098915
790402,1.38830347916489,103.871173506409
791416,1.3906119627657,103.879963560438
821410,1.41772205765632,103.905786514808
820402,1.41449614738584,103.900347229259
820326,1.4131435246967,103.899526903601
542277,1.38233665684196,103.894510812295
540270,1.38613601369504,103.894214399164
540143,1.39006592833714,103.905723427087
540103,1.38291146712108,103.901208583313
540194,1.39260955810937,103.901592560709
822676,1.40481059599871,103.91027810068
821303,1.40377789364189,103.905762206365
790455,1.39183688254074,103.871190376558
469627,1.33335800926146,103.926857202735
680810,1.3740546176425,103.746160942106
541123,1.38604163686578,103.902900571161
541201,1.38900121148939,103.892763307705
238879,1.30766860940267,103.828164396352
388375,1.31522654293735,103.881447061138
824107,1.39623803491797,103.908007315128
588184,1.34541246564971,103.773009347936
289758,1.3451778853047,103.790537164879
822655,1.39879006887636,103.921078295938
821665,1.40212769104002,103.913578463409
529536,1.35425637962115,103.945071748027
683688,1.40318701316163,103.750993347138
544618,1.39837686069905,103.887278025209
821314,1.40826187839775,103.898017940475
760512,1.41481827393275,103.841250663012
311401,1.33992471478482,103.843564620059
760482,1.43172898326772,103.849212545971
370093,1.32273476922747,103.888103196257
164018,1.2856723198467,103.826784264546
560218,1.36511907555698,103.841742483384
597071,1.32325040079253,103.767260053747
