year,planning_area_clean,subzone_clean,model,forecast_children_18m_to_6,bto_units_effective,bto_demand_addition,forecast_demand_children
2029,BUKIT TIMAH,HOLLAND ROAD,XGBoost,592.4805297851562,0.0,0.0,592.4805297851562
2029,BUKIT TIMAH,LEEDON PARK,XGBoost,360.2945861816406,0.0,0.0,360.2945861816406
2029,BUKIT TIMAH,SWISS CLUB,XGBoost,360.2945861816406,0.0,0.0,360.2945861816406
2029,BUKIT TIMAH,ULU PANDAN,XGBoost,531.0771484375,0.0,0.0,531.0771484375
2029,CENTRAL WATER CATCHMENT,CENTRAL WATER CATCHMENT,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,CHANGI,CHANGI AIRPORT,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,CHANGI,CHANGI POINT,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,CHANGI,CHANGI WEST,XGBoost,156.75906372070312,0.0,0.0,156.75906372070312
2029,CHANGI BAY,CHANGI BAY,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,CHOA CHU KANG,CHOA CHU KANG CENTRAL,XGBoost,793.8672485351562,0.0,0.0,793.8672485351562
2029,CHOA CHU KANG,CHOA CHU KANG NORTH,XGBoost,803.45703125,0.0,0.0,803.45703125
2029,CHOA CHU KANG,KEAT HONG,XGBoost,2129.9560546875,329.0,39.48,2129.9560546875
2029,CHOA CHU KANG,PENG SIANG,XGBoost,1341.4190673828125,0.0,0.0,1341.4190673828125
2029,CHOA CHU KANG,TECK WHYE,XGBoost,1468.4462890625,786.6666666666666,94.39999999999999,1468.4462890625
2029,CHOA CHU KANG,YEW TEE,XGBoost,1207.656005859375,22.666666666666668,2.72,1207.656005859375
2029,CLEMENTI,CLEMENTI CENTRAL,XGBoost,520.20361328125,0.0,0.0,520.20361328125
2029,CLEMENTI,CLEMENTI NORTH,XGBoost,1304.3758544921875,0.0,0.0,1304.3758544921875
2029,CLEMENTI,CLEMENTI WEST,XGBoost,360.2945861816406,0.0,0.0,360.2945861816406
2029,CLEMENTI,CLEMENTI WOODS,XGBoost,829.81298828125,0.0,0.0,829.81298828125
2029,CLEMENTI,FABER,XGBoost,592.4805297851562,0.0,0.0,592.4805297851562
2029,CLEMENTI,PANDAN,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,CLEMENTI,SUNSET WAY,XGBoost,191.15121459960938,0.0,0.0,191.15121459960938
2029,CLEMENTI,TOH TUCK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,CLEMENTI,WEST COAST,XGBoost,559.6980590820312,0.0,0.0,559.6980590820312
2029,DOWNTOWN CORE,ANSON,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,DOWNTOWN CORE,BAYFRONT SUBZONE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,DOWNTOWN CORE,BUGIS,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,DOWNTOWN CORE,CECIL,XGBoost,1.6363106966018677,0.0,0.0,1.6363106966018677
2029,DOWNTOWN CORE,CENTRAL SUBZONE,XGBoost,55.4068489074707,0.0,0.0,55.4068489074707
2029,DOWNTOWN CORE,CITY HALL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,DOWNTOWN CORE,CLIFFORD PIER,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,DOWNTOWN CORE,MARINA CENTRE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,DOWNTOWN CORE,MAXWELL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,DOWNTOWN CORE,NICOLL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,DOWNTOWN CORE,PHILLIP,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,DOWNTOWN CORE,RAFFLES PLACE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,DOWNTOWN CORE,TANJONG PAGAR,XGBoost,4.814105987548828,0.0,0.0,4.814105987548828
2029,GEYLANG,ALJUNIED,XGBoost,1793.9111328125,147.66666666666666,17.72,1793.9111328125
2029,GEYLANG,GEYLANG EAST,XGBoost,1304.3758544921875,0.0,0.0,1304.3758544921875
2029,GEYLANG,KALLANG WAY,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,GEYLANG,KAMPONG UBI,XGBoost,687.6212768554688,0.0,0.0,687.6212768554688
2029,GEYLANG,MACPHERSON,XGBoost,1264.9349365234375,460.6666666666667,55.28,1264.9349365234375
2029,HOUGANG,DEFU INDUSTRIAL PARK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,HOUGANG,HOUGANG CENTRAL,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688
2029,HOUGANG,HOUGANG EAST,XGBoost,1037.478271484375,0.0,0.0,1037.478271484375
2029,HOUGANG,HOUGANG WEST,XGBoost,1207.656005859375,0.0,0.0,1207.656005859375
2029,HOUGANG,KANGKAR,XGBoost,1479.19873046875,0.0,0.0,1479.19873046875
2029,HOUGANG,KOVAN,XGBoost,1141.9683837890625,0.0,0.0,1141.9683837890625
2029,HOUGANG,LORONG AH SOO,XGBoost,905.2908325195312,195.33333333333334,23.439999999999998,905.2908325195312
2029,HOUGANG,LORONG HALUS,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,HOUGANG,TAI SENG,XGBoost,1156.0946044921875,220.0,26.4,1156.0946044921875
2029,HOUGANG,TRAFALGAR,XGBoost,1663.4366455078125,0.0,0.0,1663.4366455078125
2029,JURONG EAST,INTERNATIONAL BUSINESS PARK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,JURONG EAST,JURONG GATEWAY,XGBoost,1.6363106966018677,0.0,0.0,1.6363106966018677
2029,JURONG EAST,JURONG PORT,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,JURONG EAST,JURONG RIVER,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,JURONG EAST,LAKESIDE BUSINESS,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,JURONG EAST,LAKESIDE LEISURE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,JURONG EAST,PENJURU CRESCENT,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,JURONG EAST,TEBAN GARDENS,XGBoost,531.0771484375,0.0,0.0,531.0771484375
2029,JURONG EAST,TOH GUAN,XGBoost,477.5754699707031,189.66666666666666,22.76,477.5754699707031
2029,JURONG EAST,YUHUA EAST,XGBoost,603.5159912109375,187.33333333333334,22.48,603.5159912109375
2029,JURONG EAST,YUHUA WEST,XGBoost,537.6419677734375,0.0,0.0,537.6419677734375
2029,JURONG WEST,BOON LAY PLACE,XGBoost,1314.9007568359375,0.0,0.0,1314.9007568359375
2029,JURONG WEST,CHIN BEE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,JURONG WEST,HONG KAH,XGBoost,1539.4365234375,238.66666666666666,28.64,1539.4365234375
2029,JURONG WEST,JURONG WEST CENTRAL,XGBoost,1742.395263671875,0.0,0.0,1742.395263671875
2029,JURONG WEST,KIAN TECK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,JURONG WEST,SAFTI,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,JURONG WEST,TAMAN JURONG,XGBoost,1612.51806640625,338.6666666666667,40.64,1612.51806640625
2029,JURONG WEST,WENYA,XGBoost,360.2945861816406,0.0,0.0,360.2945861816406
2029,JURONG WEST,YUNNAN,XGBoost,1751.8485107421875,0.0,0.0,1751.8485107421875
2029,KALLANG,BENDEMEER,XGBoost,1821.0233154296875,314.0,37.68,1821.0233154296875
2029,KALLANG,BOON KENG,XGBoost,465.17547607421875,159.0,19.08,465.17547607421875
2029,KALLANG,CRAWFORD,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688
2029,KALLANG,GEYLANG BAHRU,XGBoost,199.20372009277344,0.0,0.0,199.20372009277344
2029,KALLANG,KALLANG BAHRU,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,KALLANG,KAMPONG BUGIS,XGBoost,435.90020751953125,381.0,45.72,435.90020751953125
2029,KALLANG,KAMPONG JAVA,XGBoost,499.6669616699219,333.0,39.96,499.6669616699219
2029,KALLANG,LAVENDER,XGBoost,375.4867858886719,132.66666666666666,15.92,375.4867858886719
2029,KALLANG,TANJONG RHU,XGBoost,360.2945861816406,0.0,0.0,360.2945861816406
2029,LIM CHU KANG,LIM CHU KANG,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,MANDAI,MANDAI EAST,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,MANDAI,MANDAI ESTATE,XGBoost,75.43555450439453,0.0,0.0,75.43555450439453
2029,MANDAI,MANDAI WEST,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,MARINA EAST,MARINA EAST,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,MARINA SOUTH,MARINA SOUTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,MARINE PARADE,EAST COAST,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,MARINE PARADE,KATONG,XGBoost,438.2981872558594,0.0,0.0,438.2981872558594
2029,MARINE PARADE,MARINA EAST MP,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,MARINE PARADE,MARINE PARADE,XGBoost,1141.3441162109375,0.0,0.0,1141.3441162109375
2029,MARINE PARADE,MOUNTBATTEN,XGBoost,520.20361328125,0.0,0.0,520.20361328125
2029,MUSEUM,BRAS BASAH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,MUSEUM,DHOBY GHAUT,XGBoost,3.119231700897217,0.0,0.0,3.119231700897217
2029,MUSEUM,FORT CANNING,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,NEWTON,CAIRNHILL,XGBoost,252.1649169921875,0.0,0.0,252.1649169921875
2029,NEWTON,GOODWOOD PARK,XGBoost,122.8750991821289,0.0,0.0,122.8750991821289
2029,NEWTON,ISTANA NEGARA,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,NEWTON,MONKS HILL,XGBoost,75.43555450439453,0.0,0.0,75.43555450439453
2029,NEWTON,NEWTON CIRCUS,XGBoost,1.6363106966018677,0.0,0.0,1.6363106966018677
2029,NEWTON,ORANGE GROVE,XGBoost,87.24486541748047,0.0,0.0,87.24486541748047
2029,NORTH EASTERN ISLANDS,NORTH EASTERN ISLANDS,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,NOVENA,BALESTIER,XGBoost,1613.89892578125,593.0,71.16,1613.89892578125
2029,NOVENA,DUNEARN,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688
2029,NOVENA,MALCOLM,XGBoost,252.1649169921875,0.0,0.0,252.1649169921875
2029,NOVENA,MOULMEIN,XGBoost,793.8672485351562,0.0,0.0,793.8672485351562
2029,NOVENA,MOUNT PLEASANT,XGBoost,1.6363106966018677,0.0,0.0,1.6363106966018677
2029,ORCHARD,BOULEVARD,XGBoost,1.6363106966018677,0.0,0.0,1.6363106966018677
2029,ORCHARD,SOMERSET,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,ORCHARD,TANGLIN,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,OUTRAM,CHINA SQUARE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,OUTRAM,CHINATOWN,XGBoost,298.3842468261719,0.0,0.0,298.3842468261719
2029,OUTRAM,PEARLS HILL,XGBoost,122.8750991821289,0.0,0.0,122.8750991821289
2029,OUTRAM,PEOPLES PARK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,PASIR RIS,FLORA DRIVE,XGBoost,546.9749755859375,0.0,0.0,546.9749755859375
2029,PASIR RIS,LOYANG EAST,XGBoost,70.35199737548828,0.0,0.0,70.35199737548828
2029,PASIR RIS,LOYANG WEST,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,PASIR RIS,PASIR RIS CENTRAL,XGBoost,1475.7830810546875,0.0,0.0,1475.7830810546875
2029,PASIR RIS,PASIR RIS DRIVE,XGBoost,1577.656982421875,0.0,0.0,1577.656982421875
2029,PASIR RIS,PASIR RIS PARK,XGBoost,438.2981872558594,0.0,0.0,438.2981872558594
2029,PASIR RIS,PASIR RIS WAFER FAB PARK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,PASIR RIS,PASIR RIS WEST,XGBoost,1179.264892578125,0.0,0.0,1179.264892578125
2029,PAYA LEBAR,AIRPORT ROAD,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,PAYA LEBAR,PAYA LEBAR EAST,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,PAYA LEBAR,PAYA LEBAR NORTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,PAYA LEBAR,PAYA LEBAR WEST,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,PAYA LEBAR,PLAB,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,PIONEER,BENOI SECTOR,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,PIONEER,GUL BASIN,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,PIONEER,GUL CIRCLE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,PIONEER,JOO KOON,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,PIONEER,PIONEER SECTOR,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,PUNGGOL,CONEY ISLAND,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,PUNGGOL,MATILDA,XGBoost,3295.7939453125,320.6666666666667,38.48,3295.7939453125
2029,PUNGGOL,NORTHSHORE,XGBoost,3346.1669921875,0.0,0.0,3346.1669921875
2029,PUNGGOL,PUNGGOL CANAL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,PUNGGOL,PUNGGOL FIELD,XGBoost,1728.2047119140625,0.0,0.0,1728.2047119140625
2029,PUNGGOL,PUNGGOL TOWN CENTRE,XGBoost,1533.481689453125,0.0,0.0,1533.481689453125
2029,PUNGGOL,WATERWAY EAST,XGBoost,3072.751220703125,0.0,0.0,3072.751220703125
2029,QUEENSTOWN,COMMONWEALTH,XGBoost,94.7547378540039,0.0,0.0,94.7547378540039
2029,QUEENSTOWN,DOVER,XGBoost,438.2981872558594,0.0,0.0,438.2981872558594
2029,QUEENSTOWN,GHIM MOH,XGBoost,1036.6727294921875,619.3333333333334,74.32,1036.6727294921875
2029,QUEENSTOWN,HOLLAND DRIVE,XGBoost,298.3842468261719,0.0,0.0,298.3842468261719
2029,QUEENSTOWN,KENT RIDGE,XGBoost,156.75906372070312,0.0,0.0,156.75906372070312
2029,QUEENSTOWN,MARGARET DRIVE,XGBoost,1141.3441162109375,0.0,0.0,1141.3441162109375
2029,QUEENSTOWN,MEI CHIN,XGBoost,438.2981872558594,0.0,0.0,438.2981872558594
2029,QUEENSTOWN,NATIONAL UNIVERSITY OF SPORE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,QUEENSTOWN,ONE NORTH,XGBoost,94.7547378540039,0.0,0.0,94.7547378540039
2029,QUEENSTOWN,PASIR PANJANG 1,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688
2029,QUEENSTOWN,PASIR PANJANG 2,XGBoost,122.8750991821289,0.0,0.0,122.8750991821289
2029,QUEENSTOWN,PORT,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,QUEENSTOWN,QUEENSWAY,XGBoost,366.42132568359375,453.6666666666667,54.44,366.42132568359375
2029,QUEENSTOWN,SINGAPORE POLYTECHNIC,XGBoost,100.76211547851562,296.6666666666667,35.6,100.76211547851562
2029,QUEENSTOWN,TANGLIN HALT,XGBoost,460.5201416015625,408.0,48.96,460.5201416015625
2029,RIVER VALLEY,INSTITUTION HILL,XGBoost,252.1649169921875,0.0,0.0,252.1649169921875
2029,RIVER VALLEY,LEONIE HILL,XGBoost,178.614990234375,0.0,0.0,178.614990234375
2029,RIVER VALLEY,ONE TREE HILL,XGBoost,94.7547378540039,0.0,0.0,94.7547378540039
2029,RIVER VALLEY,OXLEY,XGBoost,75.43555450439453,0.0,0.0,75.43555450439453
2029,RIVER VALLEY,PATERSON,XGBoost,1.6363106966018677,0.0,0.0,1.6363106966018677
2029,ROCHOR,BENCOOLEN,XGBoost,1.6363106966018677,0.0,0.0,1.6363106966018677
2029,ROCHOR,FARRER PARK,XGBoost,87.24486541748047,0.0,0.0,87.24486541748047
2029,ROCHOR,KAMPONG GLAM,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,ROCHOR,LITTLE INDIA,XGBoost,75.43555450439453,0.0,0.0,75.43555450439453
2029,ROCHOR,MACKENZIE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,ROCHOR,MOUNT EMILY,XGBoost,122.8750991821289,0.0,0.0,122.8750991821289
2029,ROCHOR,ROCHOR CANAL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,ROCHOR,SELEGIE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,ROCHOR,SUNGEI ROAD,XGBoost,178.7521209716797,320.0,38.4,178.7521209716797
2029,ROCHOR,VICTORIA,XGBoost,17.808265686035156,0.0,0.0,17.808265686035156
2029,SELETAR,PULAU PUNGGOL BARAT,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,SELETAR,PULAU PUNGGOL TIMOR,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,SELETAR,SELETAR,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,SELETAR,SELETAR AEROSPACE PARK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,SEMBAWANG,ADMIRALTY,XGBoost,520.20361328125,0.0,0.0,520.20361328125
2029,SEMBAWANG,SEMBAWANG CENTRAL,XGBoost,1472.83984375,0.0,0.0,1472.83984375
2029,SEMBAWANG,SEMBAWANG EAST,XGBoost,1849.93310546875,0.0,0.0,1849.93310546875
2029,SEMBAWANG,SEMBAWANG NORTH,XGBoost,1037.478271484375,0.0,0.0,1037.478271484375
2029,SEMBAWANG,SEMBAWANG SPRINGS,XGBoost,1674.601806640625,0.0,0.0,1674.601806640625
2029,SEMBAWANG,SEMBAWANG STRAITS,XGBoost,87.24486541748047,0.0,0.0,87.24486541748047
2029,SEMBAWANG,SENOKO NORTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,SEMBAWANG,SENOKO SOUTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,SEMBAWANG,THE WHARVES,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,SENGKANG,ANCHORVALE,XGBoost,2739.22265625,0.0,0.0,2739.22265625
2029,SENGKANG,COMPASSVALE,XGBoost,1138.193115234375,0.0,0.0,1138.193115234375
2029,SENGKANG,FERNVALE,XGBoost,3705.915771484375,0.0,0.0,3705.915771484375
2029,SENGKANG,LORONG HALUS NORTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,SENGKANG,RIVERVALE,XGBoost,1991.47021484375,0.0,0.0,1991.47021484375
2029,SENGKANG,SENGKANG TOWN CENTRE,XGBoost,2071.5361328125,0.0,0.0,2071.5361328125
2029,SENGKANG,SENGKANG WEST,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,SERANGOON,LORONG CHUAN,XGBoost,340.5770263671875,0.0,0.0,340.5770263671875
2029,SERANGOON,SELETAR HILLS,XGBoost,520.20361328125,0.0,0.0,520.20361328125
2029,SERANGOON,SERANGOON CENTRAL,XGBoost,668.53173828125,0.0,0.0,668.53173828125
2029,SERANGOON,SERANGOON GARDEN,XGBoost,1222.813720703125,110.0,13.200000000000001,1222.813720703125
2029,SERANGOON,SERANGOON NORTH,XGBoost,531.0771484375,0.0,0.0,531.0771484375
2029,SERANGOON,SERANGOON NORTH IND ESTATE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,SERANGOON,UPPER PAYA LEBAR,XGBoost,687.6212768554688,0.0,0.0,687.6212768554688
2029,SIMPANG,PULAU SELETAR,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,SIMPANG,SIMPANG NORTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,SIMPANG,SIMPANG SOUTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,SIMPANG,TANJONG IRAU,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,SINGAPORE RIVER,BOAT QUAY,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,SINGAPORE RIVER,CLARKE QUAY,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,SINGAPORE RIVER,ROBERTSON QUAY,XGBoost,298.3842468261719,0.0,0.0,298.3842468261719
2029,SOUTHERN ISLANDS,SENTOSA,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688
2029,SOUTHERN ISLANDS,SOUTHERN GROUP,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,STRAITS VIEW,STRAITS VIEW,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,SUNGEI KADUT,GALI BATU,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,SUNGEI KADUT,KRANJI,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,SUNGEI KADUT,PANG SUA,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,SUNGEI KADUT,RESERVOIR VIEW,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,SUNGEI KADUT,TURF CLUB,XGBoost,1.6363106966018677,0.0,0.0,1.6363106966018677
2029,TAMPINES,SIMEI,XGBoost,1179.264892578125,0.0,0.0,1179.264892578125
2029,TAMPINES,TAMPINES EAST,XGBoost,4515.74658203125,89.0,10.68,4515.74658203125
2029,TAMPINES,TAMPINES NORTH,XGBoost,3995.5869140625,0.0,0.0,3995.5869140625
2029,TAMPINES,TAMPINES WEST,XGBoost,4772.55322265625,724.6666666666666,86.96,4772.55322265625
2029,TAMPINES,XILIN,XGBoost,70.35199737548828,0.0,0.0,70.35199737548828
2029,TANGLIN,CHATSWORTH,XGBoost,364.7702331542969,0.0,0.0,364.7702331542969
2029,TANGLIN,NASSIM,XGBoost,668.53173828125,0.0,0.0,668.53173828125
2029,TANGLIN,RIDOUT,XGBoost,94.7547378540039,0.0,0.0,94.7547378540039
2029,TANGLIN,TYERSALL,XGBoost,252.1649169921875,0.0,0.0,252.1649169921875
2029,TENGAH,BRICKLAND,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,TENGAH,FOREST HILL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,TENGAH,GARDEN,XGBoost,2670.671142578125,692.3333333333334,83.08,2670.671142578125
2029,TENGAH,PARK,XGBoost,2171.846435546875,661.6666666666666,79.39999999999999,2171.846435546875
2029,TENGAH,PLANTATION,XGBoost,3369.0302734375,898.0,107.75999999999999,3369.0302734375
2029,TENGAH,TENGAH INDUSTRIAL ESTATE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,TOA PAYOH,BIDADARI,XGBoost,2316.2197265625,0.0,0.0,2316.2197265625
2029,TOA PAYOH,BOON TECK,XGBoost,668.53173828125,0.0,0.0,668.53173828125
2029,TOA PAYOH,BRADDELL,XGBoost,360.2945861816406,0.0,0.0,360.2945861816406
2029,TOA PAYOH,JOO SENG,XGBoost,340.5770263671875,0.0,0.0,340.5770263671875
2029,TOA PAYOH,KIM KEAT,XGBoost,516.519775390625,0.0,0.0,516.519775390625
2029,TOA PAYOH,LORONG 8 TOA PAYOH,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688
2029,TOA PAYOH,PEI CHUN,XGBoost,266.484619140625,128.33333333333334,15.399999999999999,266.484619140625
2029,TOA PAYOH,POTONG PASIR,XGBoost,438.2981872558594,0.0,0.0,438.2981872558594
2029,TOA PAYOH,SENNETT,XGBoost,1701.8746337890625,0.0,0.0,1701.8746337890625
2029,TOA PAYOH,TOA PAYOH CENTRAL,XGBoost,1025.4755859375,0.0,0.0,1025.4755859375
2029,TOA PAYOH,TOA PAYOH WEST,XGBoost,655.015380859375,0.0,0.0,655.015380859375
2029,TOA PAYOH,WOODLEIGH,XGBoost,156.75906372070312,0.0,0.0,156.75906372070312
2029,TUAS,TENGEH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,TUAS,TUAS BAY,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,TUAS,TUAS NORTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,TUAS,TUAS PROMENADE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,TUAS,TUAS VIEW,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,TUAS,TUAS VIEW EXTENSION,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,WESTERN ISLANDS,JURONG ISLAND AND BUKOM,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,WESTERN ISLANDS,SEMAKAU,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,WESTERN ISLANDS,SUDONG,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,WESTERN WATER CATCHMENT,BAHAR,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,WESTERN WATER CATCHMENT,CLEANTECH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,WESTERN WATER CATCHMENT,MURAI,XGBoost,3.119231700897217,0.0,0.0,3.119231700897217
2029,WOODLANDS,GREENWOOD PARK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,WOODLANDS,MIDVIEW,XGBoost,1313.6494140625,0.0,0.0,1313.6494140625
2029,WOODLANDS,NORTH COAST,XGBoost,250.91355895996094,0.0,0.0,250.91355895996094
2029,WOODLANDS,SENOKO WEST,XGBoost,0.1264697015285492,0.0,0.0,0.1264697015285492
2029,WOODLANDS,WOODGROVE,XGBoost,1709.5074462890625,375.6666666666667,45.080000000000005,1709.5074462890625
2029,WOODLANDS,WOODLANDS EAST,XGBoost,3788.14111328125,0.0,0.0,3788.14111328125
2029,WOODLANDS,WOODLANDS REGIONAL CENTRE,XGBoost,1129.60546875,877.6666666666667,105.32,1129.60546875
2029,WOODLANDS,WOODLANDS SOUTH,XGBoost,1848.0020751953125,210.0,25.2,1848.0020751953125
2029,WOODLANDS,WOODLANDS WEST,XGBoost,1655.6455078125,133.0,15.959999999999999,1655.6455078125
2029,YISHUN,KHATIB,XGBoost,561.9992065429688,425.6666666666667,51.07999999999999,561.9992065429688
2029,YISHUN,LOWER SELETAR,XGBoost,1457.9940185546875,233.0,27.959999999999997,1457.9940185546875
2029,YISHUN,NEE SOON,XGBoost,42.057308197021484,0.0,0.0,42.057308197021484
2029,YISHUN,NORTHLAND,XGBoost,807.8912353515625,0.0,0.0,807.8912353515625
2029,YISHUN,SPRINGLEAF,XGBoost,167.855224609375,0.0,0.0,167.855224609375
2029,YISHUN,YISHUN CENTRAL,XGBoost,282.9032897949219,215.33333333333334,25.84,282.9032897949219
